transaction_id,user_id,timestamp,amount,merchant_category,location,device_id,transaction_type,avg_user_amount,transaction_frequency,time_since_last_txn,is_foreign_transaction,is_high_risk_merchant,fraud_label
T269,U1454,2026-03-03 04:14:37.168994,339,travel,Germany,D32,credit,218,1,15,0,0,0
T270,U1096,2026-03-31 08:18:37.169004,461,electronics,Canada,D13,debit,385,18,75,1,1,1
T271,U1367,2026-03-05 15:12:37.169015,704,subscriptions,UAE,D17,debit,1601,5,82,1,0,0
T272,U1217,2026-03-06 07:15:37.169024,1068,groceries,India,D48,debit,1549,3,70,0,0,0
T273,U1642,2026-03-30 03:05:37.169034,718,jewelry,Canada,D32,credit,1878,19,93,1,1,0
T274,U1673,2026-03-09 10:43:37.169043,2138,food,Canada,D43,debit,1529,17,34,1,0,0
T275,U1617,2026-03-26 08:37:37.169059,198,subscriptions,Germany,D25,credit,241,17,84,0,0,0
T276,U1203,2026-03-04 18:54:37.169080,886,jewelry,Canada,D46,debit,1947,10,73,0,1,1
T277,U1324,2026-03-11 19:31:37.169091,1640,travel,UK,D14,debit,1459,6,44,1,0,1
T278,U1623,2026-03-02 06:46:37.169100,59,food,India,D24,debit,1441,20,44,0,0,1
T279,U1271,2026-03-28 00:28:37.169109,679,jewelry,UK,D37,debit,518,2,19,0,1,0
T280,U1901,2026-03-31 23:44:37.169119,808,groceries,Canada,D2,credit,631,12,99,0,0,0
T281,U1150,2026-03-06 22:44:37.169133,774,food,USA,D26,credit,1662,10,87,1,0,0
T282,U1737,2026-04-03 03:52:37.169152,458,subscriptions,Canada,D8,debit,1397,16,104,0,0,0
T283,U1802,2026-03-14 12:44:37.169174,92,groceries,Germany,D21,credit,186,14,65,1,0,0
T284,U1455,2026-03-15 18:00:37.169203,56,food,UAE,D21,debit,816,14,60,1,0,1
T285,U1353,2026-03-19 20:54:37.169226,788,groceries,India,D12,credit,697,20,24,0,0,0
T286,U1387,2026-03-21 04:30:37.169236,2270,jewelry,USA,D15,debit,1683,12,14,1,1,0
T287,U1801,2026-03-07 14:29:37.169245,822,groceries,Canada,D19,debit,1299,11,114,1,0,1
T288,U1882,2026-04-01 00:16:37.169254,1894,groceries,UK,D36,credit,1311,14,74,0,0,0
T289,U1741,2026-03-04 11:32:37.169264,1161,travel,Canada,D48,debit,589,6,1,0,0,0
T290,U1305,2026-03-06 03:28:37.169273,407,electronics,UK,D13,debit,1297,11,11,0,1,0
T291,U1072,2026-03-29 12:21:37.169288,574,jewelry,UAE,D45,debit,1121,11,115,1,1,0
T292,U1204,2026-03-21 16:36:37.169308,654,luxury,USA,D9,credit,1644,4,60,1,1,0
T293,U1886,2026-03-05 16:49:37.169326,726,jewelry,Canada,D42,credit,1146,3,104,1,1,1
T294,U1929,2026-03-09 23:27:37.169346,828,electronics,UAE,D15,debit,408,12,4,0,1,0
T295,U1664,2026-03-20 13:04:37.169363,307,electronics,UAE,D16,credit,234,3,112,0,1,0
T296,U1784,2026-03-16 02:55:37.169383,2135,subscriptions,UK,D37,debit,1785,13,19,0,0,0
T297,U1095,2026-04-02 16:28:37.169401,993,subscriptions,Germany,D18,credit,558,9,93,1,0,0
T298,U1024,2026-03-28 19:57:37.169422,171,electronics,UAE,D6,credit,1952,7,59,0,1,0
T299,U1015,2026-03-12 12:20:37.169440,816,electronics,UK,D44,debit,721,3,28,1,1,0
T300,U1830,2026-03-27 14:11:37.169468,172,food,Canada,D43,debit,1556,9,103,0,0,0
T301,U1949,2026-03-30 18:05:37.169479,935,jewelry,Germany,D41,credit,1193,17,111,1,1,1
T302,U1242,2026-04-01 09:39:37.169488,158,food,Germany,D1,credit,450,18,70,1,0,1
T303,U1402,2026-03-07 16:51:37.169498,267,subscriptions,Germany,D44,debit,147,10,39,1,0,0
T304,U1529,2026-03-12 00:57:37.169508,87,subscriptions,Canada,D17,credit,733,12,30,0,0,0
T305,U1796,2026-04-01 17:26:37.169517,2948,food,Germany,D6,debit,1360,3,96,0,0,0
T306,U1132,2026-03-11 19:01:37.169526,1049,groceries,Germany,D9,debit,929,13,104,0,0,0
T307,U1134,2026-03-24 06:09:37.169537,4828,food,USA,D24,credit,1976,6,24,1,0,0
T308,U1623,2026-03-24 10:40:37.169546,1873,electronics,UAE,D22,debit,1757,4,55,0,1,0
T309,U1340,2026-04-01 13:01:37.169559,101,travel,Canada,D21,credit,123,20,22,0,0,0
T310,U1845,2026-04-02 11:00:37.169569,575,jewelry,Germany,D4,debit,1338,19,78,1,1,0
T311,U1443,2026-03-21 20:24:37.169579,975,groceries,UAE,D36,credit,832,3,87,0,0,0
T312,U1050,2026-03-24 18:13:37.169588,2768,jewelry,UAE,D15,debit,1664,4,49,0,1,0
T313,U1920,2026-03-04 11:58:37.169597,100,luxury,Germany,D17,debit,176,17,100,0,1,0
T314,U1098,2026-03-01 07:39:37.169607,3532,food,India,D2,credit,1191,5,117,0,0,0
T315,U1374,2026-03-10 06:52:37.169616,145,travel,India,D26,credit,680,12,90,1,0,1
T316,U1356,2026-03-18 18:57:37.169626,207,jewelry,UK,D22,debit,260,3,111,0,1,0
T317,U1039,2026-03-26 11:38:37.169635,1262,travel,UAE,D20,credit,1235,3,76,0,0,0
T318,U1115,2026-03-31 15:35:37.169652,193,subscriptions,Germany,D36,credit,1843,18,118,0,0,0
T319,U1574,2026-03-14 11:47:37.169670,946,groceries,USA,D17,credit,1169,16,40,1,0,0
T320,U1439,2026-03-09 16:31:37.169681,1784,food,UK,D3,debit,911,9,87,0,0,0
T321,U1928,2026-03-14 07:11:37.169691,430,luxury,Canada,D37,debit,1636,13,76,0,1,0
T322,U1561,2026-03-03 13:06:37.169700,188,travel,India,D37,credit,779,15,56,1,0,1
T323,U1122,2026-03-26 16:12:37.169709,391,groceries,Canada,D17,debit,1632,2,22,1,0,0
T324,U1981,2026-03-07 00:21:37.169718,968,groceries,USA,D11,debit,929,10,33,0,0,0
T325,U1521,2026-03-07 03:12:37.169728,375,electronics,UAE,D37,debit,573,18,1,1,1,0
T326,U1422,2026-03-27 08:45:37.169737,2546,groceries,Canada,D3,debit,1456,9,114,0,0,0
T327,U1866,2026-03-13 20:19:37.169746,277,groceries,India,D33,credit,1811,12,70,0,0,0
T328,U1167,2026-03-16 00:11:37.169758,1242,groceries,UAE,D50,credit,1345,11,15,0,0,0
T329,U1315,2026-03-02 19:58:37.169785,1000,groceries,USA,D13,credit,1261,7,103,0,0,0
T330,U1101,2026-03-02 12:27:37.169798,441,jewelry,UK,D27,credit,546,9,70,0,1,1
T331,U1387,2026-03-10 23:58:37.169807,2436,travel,Germany,D14,credit,1464,20,6,0,0,0
T332,U1899,2026-03-11 03:03:37.169817,322,food,UK,D16,debit,314,3,8,1,0,0
T333,U1311,2026-03-18 13:42:37.169833,1680,travel,Canada,D34,credit,1033,13,12,1,0,0
T334,U1777,2026-03-23 15:41:37.169862,1239,subscriptions,USA,D15,debit,669,12,4,1,0,0
T335,U1802,2026-03-22 17:20:37.169881,659,electronics,Canada,D9,debit,1498,19,35,0,1,1
T336,U1846,2026-03-18 12:49:37.169891,1819,travel,Germany,D19,debit,1463,2,86,0,0,0
T337,U1041,2026-03-23 10:19:37.169901,885,luxury,India,D39,debit,665,2,62,1,1,0
T338,U1779,2026-03-14 18:11:37.169910,120,food,UAE,D21,debit,432,8,9,1,0,0
T339,U1146,2026-03-04 08:03:37.169927,553,travel,UAE,D37,credit,262,17,83,0,0,0
T340,U1136,2026-03-17 10:53:37.169948,1134,groceries,India,D32,credit,707,19,39,0,0,0
T341,U1223,2026-03-01 13:33:37.169967,2541,groceries,Canada,D24,debit,1912,13,60,1,0,0
T342,U1113,2026-03-01 03:13:37.169985,392,jewelry,India,D8,debit,260,16,34,1,1,0
T343,U1697,2026-03-23 03:23:37.170003,1276,subscriptions,USA,D33,debit,1421,13,68,0,0,0
T344,U1969,2026-03-28 09:56:37.170023,1965,food,Canada,D4,credit,1537,13,68,1,0,0
T345,U1747,2026-03-25 09:15:37.170041,3134,electronics,Germany,D4,credit,1805,8,44,0,1,0
T346,U1609,2026-03-20 12:04:37.170063,618,electronics,USA,D29,debit,500,9,20,0,1,1
T347,U1074,2026-03-11 10:18:37.170108,2759,food,India,D18,credit,1582,3,77,1,0,1
T348,U1993,2026-03-20 06:49:37.170129,1209,travel,Germany,D35,credit,747,17,15,0,0,0
T349,U1490,2026-03-08 19:21:37.170303,1449,luxury,Canada,D30,debit,1308,1,95,0,1,0
T350,U1550,2026-03-07 09:53:37.170382,907,groceries,India,D35,debit,1236,8,95,0,0,1
T351,U1608,2026-03-21 17:41:37.170399,417,luxury,UAE,D16,debit,213,10,105,1,1,0
T352,U1928,2026-03-22 02:12:37.170412,2873,luxury,UAE,D49,credit,1467,9,26,0,1,0
T353,U1644,2026-03-07 22:17:37.170444,111,jewelry,UK,D48,credit,1622,19,49,1,1,1
T354,U1019,2026-03-17 13:10:37.170471,1807,food,UAE,D36,debit,1377,12,1,1,0,1
T355,U1891,2026-03-05 05:56:37.170491,476,travel,Germany,D36,credit,858,11,46,1,0,0
T356,U1035,2026-03-26 06:51:37.170512,1315,subscriptions,UAE,D48,debit,1198,11,77,1,0,0
T357,U1934,2026-03-20 02:06:37.170588,868,groceries,USA,D22,debit,530,10,5,1,0,0
T358,U1357,2026-03-14 15:40:37.170601,162,groceries,India,D44,credit,454,15,49,0,0,0
T359,U1223,2026-03-01 15:39:37.170612,352,electronics,Canada,D33,debit,755,17,99,1,1,0
T360,U1352,2026-03-14 18:20:37.170623,1033,electronics,USA,D28,debit,1303,10,100,0,1,0
T361,U1192,2026-03-05 07:51:37.170633,911,subscriptions,UK,D3,credit,1436,17,105,0,0,0
T362,U1556,2026-03-23 20:02:37.170645,246,groceries,UAE,D10,debit,246,16,33,0,0,1
T363,U1921,2026-03-23 17:56:37.170655,321,jewelry,UAE,D42,credit,199,2,108,1,1,1
T364,U1909,2026-04-01 18:24:37.170665,2177,subscriptions,Germany,D29,debit,1345,20,13,0,0,0
T365,U1824,2026-03-12 12:51:37.170675,1445,subscriptions,UK,D36,debit,1989,1,54,0,0,1
T366,U1643,2026-03-19 03:29:37.170685,1806,luxury,USA,D5,debit,1886,10,32,1,1,0
T367,U1371,2026-03-09 21:25:37.170695,79,jewelry,USA,D47,debit,1134,19,6,1,1,0
T368,U1762,2026-03-18 07:16:37.170705,799,jewelry,Canada,D6,credit,569,16,100,1,1,1
T369,U1335,2026-03-18 07:09:37.170714,14,subscriptions,USA,D31,debit,1081,12,32,1,0,0
T370,U1769,2026-04-01 11:14:37.170724,3222,food,UK,D30,debit,1443,14,73,0,0,0
T371,U1894,2026-03-26 20:28:37.170735,1074,groceries,Germany,D42,debit,489,19,41,0,0,0
T372,U1122,2026-03-07 18:29:37.170747,1772,electronics,UK,D41,debit,1177,20,73,1,1,0
T373,U1198,2026-03-27 01:11:37.170756,520,jewelry,UAE,D20,credit,1183,8,23,1,1,0
T374,U1926,2026-03-16 21:16:37.170766,1855,jewelry,UK,D49,credit,1659,19,77,0,1,0
T375,U1336,2026-03-14 20:44:37.170778,395,travel,UK,D25,credit,385,6,73,1,0,1
T376,U1600,2026-03-13 20:46:37.170789,59,subscriptions,Germany,D38,credit,655,7,41,0,0,0
T377,U1416,2026-03-17 18:12:37.170799,2227,subscriptions,Canada,D9,credit,1064,1,42,1,0,1
T378,U1396,2026-03-09 18:16:37.170809,46,luxury,Germany,D25,debit,253,2,75,1,1,1
T379,U1143,2026-03-28 11:15:37.170818,1371,luxury,USA,D23,credit,1172,8,15,0,1,1
T380,U1180,2026-03-07 23:29:37.170828,496,food,Germany,D7,debit,783,3,60,0,0,0
T381,U1807,2026-03-13 03:32:37.170849,4964,electronics,Germany,D46,credit,1757,13,63,0,1,0
T382,U1703,2026-03-27 07:07:37.170860,1521,food,Germany,D1,debit,1046,14,41,1,0,0
T383,U1147,2026-03-08 21:00:37.170870,1294,jewelry,USA,D48,credit,608,1,76,0,1,0
T384,U1449,2026-04-01 08:55:37.170880,675,groceries,Germany,D50,debit,626,11,115,0,0,0
T385,U1434,2026-03-25 10:23:37.170890,127,groceries,India,D34,debit,157,4,61,0,0,0
T386,U1863,2026-03-16 21:52:37.170900,1845,groceries,UAE,D50,debit,1499,1,120,1,0,0
T387,U1529,2026-03-01 09:47:37.170909,1101,travel,USA,D44,debit,658,5,113,1,0,1
T388,U1657,2026-03-29 08:58:37.170919,142,jewelry,UK,D39,credit,114,17,6,0,1,0
T389,U1891,2026-03-22 16:10:37.170929,400,jewelry,USA,D37,debit,1820,18,98,1,1,0
T390,U1756,2026-03-29 15:13:37.170938,962,food,USA,D18,debit,943,6,64,1,0,0
T391,U1748,2026-03-04 20:36:37.170948,210,food,USA,D29,debit,1266,18,83,1,0,0
T392,U1525,2026-03-28 22:13:37.170959,4320,travel,UK,D19,credit,1969,20,67,0,0,0
T393,U1856,2026-04-03 18:17:37.170968,3030,groceries,India,D45,debit,1038,15,43,0,0,0
T394,U1769,2026-03-11 16:10:37.170977,549,luxury,Canada,D27,credit,1722,20,116,0,1,0
T395,U1456,2026-03-03 14:00:37.170987,142,groceries,India,D47,debit,482,13,28,1,0,0
T396,U1668,2026-03-31 01:03:37.170997,1169,groceries,India,D1,credit,929,3,10,0,0,0
T397,U1853,2026-03-30 18:28:37.171006,295,travel,Canada,D37,debit,236,10,91,0,0,0
T398,U1539,2026-03-11 18:25:37.171016,114,travel,UAE,D45,credit,126,5,43,0,0,0
T399,U1759,2026-03-19 23:15:37.171025,2134,food,Canada,D17,credit,1410,6,114,1,0,0
T400,U1225,2026-03-11 11:49:37.171035,1740,luxury,USA,D43,debit,1491,5,71,1,1,1
T401,U1596,2026-03-10 23:18:37.171053,624,food,India,D18,debit,1249,4,44,0,0,0
T402,U1089,2026-03-16 05:13:37.171064,2235,travel,Canada,D44,debit,1998,19,12,0,0,0
T403,U1484,2026-03-13 21:47:37.171074,874,subscriptions,USA,D14,credit,1952,14,15,0,0,0
T404,U1432,2026-03-12 20:55:37.171084,156,subscriptions,Canada,D13,debit,1627,8,63,1,0,0
T405,U1460,2026-03-15 17:57:37.171094,1120,travel,UK,D50,credit,1344,12,55,0,0,0
T406,U1895,2026-03-02 00:00:37.171104,241,luxury,USA,D30,debit,108,18,78,1,1,0
T407,U1194,2026-03-26 12:49:37.171114,1925,travel,USA,D13,debit,1473,2,16,1,0,1
T408,U1545,2026-03-07 07:16:37.171125,196,groceries,UK,D28,debit,1411,2,51,1,0,1
T409,U1271,2026-03-02 22:51:37.171134,528,jewelry,USA,D41,debit,1750,1,75,0,1,0
T410,U1242,2026-03-07 20:00:37.171144,179,jewelry,UK,D48,debit,732,14,116,1,1,1
T411,U1458,2026-03-29 23:18:37.171153,2615,food,UK,D22,credit,1707,16,18,0,0,0
T412,U1571,2026-03-08 23:42:37.171163,67,jewelry,UK,D42,credit,610,8,82,1,1,1
T413,U1573,2026-03-05 11:46:37.171172,502,travel,Germany,D12,debit,924,20,5,1,0,0
T414,U1243,2026-03-19 20:34:37.171182,1128,jewelry,USA,D27,debit,813,4,50,1,1,1
T415,U1640,2026-03-07 01:33:37.171191,337,electronics,UAE,D45,credit,470,18,14,1,1,1
T416,U1213,2026-03-25 13:42:37.171200,1624,groceries,UAE,D40,debit,820,14,60,0,0,0
T417,U1580,2026-03-09 02:14:37.171215,3849,travel,UK,D48,credit,1981,2,114,1,0,1
T418,U1771,2026-03-11 00:18:37.171225,579,food,USA,D17,debit,700,18,8,0,0,0
T419,U1059,2026-03-21 08:26:37.171235,2788,electronics,Germany,D5,debit,1196,7,105,1,1,0
T420,U1900,2026-03-02 17:36:37.171245,1934,subscriptions,UK,D23,debit,954,1,58,0,0,0
T421,U1269,2026-03-27 10:50:37.171254,2196,jewelry,UK,D35,debit,1661,19,61,1,1,1
T422,U1697,2026-03-17 16:36:37.171264,2827,food,India,D47,debit,1463,12,71,1,0,1
T423,U1957,2026-03-18 01:57:37.171273,1261,groceries,USA,D26,debit,1770,2,11,0,0,0
T424,U1436,2026-03-01 18:00:37.171283,596,jewelry,India,D37,credit,311,20,98,1,1,0
T425,U1366,2026-03-05 10:33:37.171294,206,groceries,USA,D24,debit,1036,8,21,1,0,0
T426,U1293,2026-03-27 16:43:37.171304,587,travel,UK,D40,debit,613,20,3,0,0,0
T427,U1623,2026-03-03 01:41:37.171314,247,jewelry,USA,D12,credit,214,16,73,0,1,0
T428,U1248,2026-03-07 09:05:37.171324,1359,subscriptions,Canada,D47,debit,1360,11,2,1,0,0
T429,U1547,2026-03-20 07:03:37.171333,1609,travel,USA,D12,credit,1603,7,14,0,0,0
T430,U1046,2026-03-18 04:58:37.171343,956,food,UAE,D36,credit,1229,6,118,1,0,1
T431,U1685,2026-03-29 20:59:37.171352,1563,food,UK,D34,credit,1250,16,25,1,0,0
T432,U1340,2026-03-25 15:48:37.171362,2484,food,India,D22,debit,1863,19,40,1,0,0
T433,U1313,2026-03-02 09:57:37.171371,2572,groceries,UAE,D10,credit,1426,6,78,1,0,0
T434,U1382,2026-03-24 04:35:37.171381,359,travel,India,D43,credit,298,3,110,0,0,0
T435,U1675,2026-03-13 05:32:37.171390,1905,travel,UK,D37,debit,1755,9,23,0,0,0
T436,U1332,2026-03-13 12:51:37.171416,1419,subscriptions,India,D10,debit,868,15,11,1,0,0
T437,U1098,2026-03-31 11:30:37.171435,4236,jewelry,India,D36,credit,1936,1,105,0,1,0
T438,U1751,2026-03-07 12:04:37.171446,3758,luxury,India,D9,credit,1504,4,48,0,1,0
T439,U1406,2026-03-12 11:17:37.171465,1456,electronics,Canada,D36,debit,1060,20,18,1,1,1
T440,U1512,2026-03-25 18:36:37.171480,238,travel,Germany,D35,debit,282,6,32,0,0,0
T441,U1551,2026-03-22 08:41:37.171490,2809,food,Canada,D36,credit,1548,19,73,1,0,1
T442,U1610,2026-03-06 12:56:37.171500,1765,jewelry,India,D37,debit,1728,10,33,1,1,0
T443,U1420,2026-03-15 00:49:37.171509,351,food,UK,D47,credit,319,11,60,1,0,0
T444,U1085,2026-03-13 13:06:37.171519,2323,travel,USA,D4,credit,1012,2,57,1,0,0
T445,U1749,2026-03-16 23:08:37.171528,2153,food,Germany,D17,credit,1807,10,31,0,0,0
T446,U1265,2026-03-20 06:56:37.171537,645,travel,Canada,D43,debit,808,13,77,1,0,0
T447,U1953,2026-03-27 21:06:37.171552,136,groceries,UAE,D37,debit,133,5,71,1,0,1
T448,U1445,2026-03-04 02:47:37.171573,683,travel,USA,D40,credit,863,5,12,1,0,0
T449,U1781,2026-03-03 13:54:37.171592,2853,groceries,USA,D28,credit,1915,9,8,0,0,0
T450,U1307,2026-03-11 09:38:37.171611,87,jewelry,Canada,D9,debit,1069,7,117,1,1,0
T451,U1956,2026-03-17 12:10:37.171621,141,luxury,UK,D4,debit,154,7,101,1,1,0
T452,U1243,2026-03-08 00:42:37.171631,1154,groceries,USA,D21,credit,1020,2,39,1,0,1
T453,U1952,2026-03-22 09:02:37.171640,407,groceries,India,D21,credit,316,11,52,1,0,0
T454,U1292,2026-03-11 14:01:37.171657,147,subscriptions,Germany,D9,debit,1121,15,72,0,0,0
T455,U1680,2026-04-02 07:59:37.171667,104,travel,UAE,D2,debit,105,19,96,0,0,0
T456,U1011,2026-03-13 00:00:37.171677,264,food,India,D21,debit,184,2,74,1,0,0
T457,U1073,2026-04-01 01:56:37.171691,258,food,USA,D21,debit,1964,9,89,0,0,0
T458,U1194,2026-03-15 14:49:37.171701,143,travel,India,D29,credit,204,19,85,0,0,0
T459,U1402,2026-03-26 02:05:37.171711,194,groceries,UK,D9,debit,400,13,64,1,0,0
T460,U1700,2026-03-11 04:24:37.171725,1197,luxury,Germany,D7,debit,934,14,112,1,1,1
T461,U1126,2026-03-18 04:12:37.171735,1284,subscriptions,UK,D4,debit,1108,13,9,1,0,0
T462,U1200,2026-03-28 10:59:37.171745,271,travel,UK,D25,debit,1423,8,90,1,0,0
T463,U1055,2026-03-08 18:03:37.171754,503,electronics,India,D19,credit,239,9,84,1,1,0
T464,U1628,2026-03-26 19:36:37.171764,635,luxury,UAE,D40,debit,1728,13,30,1,1,1
T465,U1623,2026-03-21 01:27:37.171773,1270,groceries,UK,D40,debit,1744,5,76,1,0,0
T466,U1841,2026-03-14 22:42:37.171782,1656,food,Canada,D17,debit,1592,19,120,1,0,0
T467,U1648,2026-03-28 02:40:37.171791,302,groceries,India,D19,debit,1286,12,34,0,0,0
T468,U1374,2026-04-02 10:30:37.171801,56,subscriptions,UK,D4,credit,1103,17,14,1,0,0
T469,U1991,2026-04-01 18:29:37.171810,1489,groceries,UAE,D18,credit,1393,6,65,1,0,0
T470,U1554,2026-04-03 06:14:37.171820,4703,travel,India,D10,credit,1366,5,94,0,0,1
T471,U1242,2026-03-11 07:32:37.171829,1121,food,India,D34,credit,1734,20,78,1,0,0
T472,U1529,2026-03-16 08:17:37.171839,1816,food,Germany,D23,debit,821,11,63,1,0,1
T473,U1162,2026-04-01 12:47:37.171848,1469,groceries,Germany,D23,debit,1208,2,118,0,0,0
T474,U1555,2026-03-15 10:16:37.171857,1289,jewelry,UK,D41,credit,1164,13,5,0,1,0
T475,U1306,2026-03-26 11:31:37.171867,457,travel,Canada,D12,debit,1897,20,67,1,0,1
T476,U1989,2026-03-27 02:37:37.171877,1558,luxury,Germany,D38,credit,901,9,15,0,1,0
T477,U1251,2026-03-26 10:55:37.171886,1528,food,Canada,D17,credit,1953,7,34,1,0,0
T478,U1155,2026-03-18 07:01:37.171896,582,jewelry,Germany,D25,debit,899,12,51,0,1,0
T479,U1216,2026-03-28 09:32:37.171905,500,travel,USA,D27,credit,177,1,5,0,0,0
T480,U1031,2026-04-01 14:35:37.171915,656,travel,UK,D22,debit,1253,19,3,0,0,0
T481,U1851,2026-04-01 16:55:37.171930,298,electronics,UK,D33,debit,258,3,31,1,1,1
T482,U1736,2026-03-09 04:33:37.171940,27,jewelry,Canada,D27,debit,395,4,77,0,1,0
T483,U1873,2026-03-25 09:13:37.171951,82,luxury,UAE,D20,debit,196,15,116,1,1,0
T484,U1763,2026-03-16 12:23:37.171961,1615,subscriptions,UAE,D49,debit,1594,6,98,1,0,0
T485,U1375,2026-03-17 09:08:37.171970,1535,groceries,Canada,D4,credit,1854,12,19,1,0,0
T486,U1834,2026-03-06 14:22:37.171980,10,electronics,Canada,D26,debit,1249,9,106,0,1,0
T487,U1285,2026-04-01 06:41:37.171989,1705,travel,Germany,D28,credit,1494,13,118,1,0,0
T488,U1530,2026-03-03 03:21:37.171999,148,travel,India,D37,debit,154,19,53,0,0,0
T489,U1975,2026-03-17 19:47:37.172008,791,groceries,India,D28,credit,288,8,90,1,0,1
T490,U1061,2026-03-25 11:14:37.172022,3309,luxury,UAE,D26,debit,1073,10,14,0,1,1
T491,U1133,2026-03-22 07:32:37.172031,65,luxury,UAE,D38,debit,104,20,108,1,1,1
T492,U1313,2026-03-08 13:46:37.172041,2701,electronics,USA,D38,debit,1914,3,115,0,1,0
T493,U1275,2026-03-31 21:45:37.172050,1015,food,UK,D28,credit,499,20,31,0,0,0
T494,U1445,2026-02-28 21:42:37.172061,2306,food,Canada,D7,debit,1319,3,11,1,0,0
T495,U1367,2026-03-07 04:01:37.172071,530,subscriptions,Germany,D5,credit,422,4,76,1,0,0
T496,U1720,2026-03-16 02:49:37.172080,477,jewelry,UAE,D30,credit,1138,10,19,0,1,0
T497,U1563,2026-03-16 10:19:37.172089,367,subscriptions,Canada,D23,debit,539,1,117,1,0,0
T498,U1498,2026-03-20 06:34:37.172099,45,jewelry,UAE,D12,debit,182,14,117,1,1,0
T499,U1963,2026-03-08 22:51:37.172108,437,travel,USA,D44,debit,416,15,119,1,0,0
T500,U1148,2026-03-10 23:30:37.172122,631,food,UAE,D37,credit,346,4,52,0,0,0
T501,U1548,2026-03-19 13:05:37.172131,654,subscriptions,Germany,D44,credit,1764,16,85,1,0,0
T502,U1435,2026-03-11 22:08:37.172142,151,jewelry,USA,D34,credit,352,17,42,0,1,0
T503,U1064,2026-03-07 05:50:37.172158,1807,travel,Canada,D27,credit,1194,1,49,0,0,0
T504,U1225,2026-03-12 10:30:37.172172,2171,electronics,UAE,D8,debit,1040,1,6,0,1,0
T505,U1018,2026-03-03 19:06:37.172181,2199,electronics,India,D6,debit,1874,15,119,0,1,0
T506,U1226,2026-03-24 14:51:37.172191,199,travel,India,D49,credit,430,10,113,0,0,1
T507,U1301,2026-03-27 02:52:37.172201,810,food,USA,D37,credit,1070,9,94,0,0,0
T508,U1102,2026-04-04 02:14:37.172211,314,food,UK,D12,debit,1882,20,36,0,0,0
T509,U1664,2026-03-25 04:29:37.172221,71,travel,Germany,D38,credit,300,4,3,0,0,0
T510,U1477,2026-04-02 06:01:37.172230,4412,luxury,UAE,D34,credit,1994,18,17,1,1,0
T511,U1112,2026-03-07 05:25:37.172239,2478,travel,India,D12,debit,983,2,13,1,0,1
T512,U1186,2026-03-11 08:40:37.172248,264,travel,UAE,D36,debit,433,1,39,1,0,0
T513,U1616,2026-03-27 06:40:37.172258,23,luxury,USA,D18,debit,512,1,20,1,1,1
T514,U1809,2026-03-09 08:54:37.172268,729,subscriptions,USA,D41,credit,777,3,84,0,0,0
T515,U1028,2026-03-04 05:25:37.172276,1925,electronics,UAE,D36,credit,1244,15,13,1,1,0
T516,U1866,2026-03-06 03:15:37.172286,189,travel,Germany,D27,debit,161,11,34,0,0,0
T517,U1594,2026-03-19 10:49:37.172295,2677,electronics,UAE,D8,debit,1779,9,48,1,1,0
T518,U1650,2026-03-26 12:21:37.172304,882,groceries,Canada,D1,credit,1026,12,108,0,0,0
T519,U1876,2026-03-14 05:10:37.172313,3658,subscriptions,UK,D12,credit,1720,19,39,1,0,0
T520,U1474,2026-03-09 04:20:37.172323,415,luxury,India,D20,debit,719,1,38,0,1,0
T521,U1624,2026-03-23 07:45:37.172333,601,groceries,USA,D48,debit,973,3,107,0,0,0
T522,U1467,2026-03-27 07:17:37.172343,438,travel,India,D50,debit,601,4,73,1,0,1
T523,U1448,2026-03-06 21:40:37.172352,1043,groceries,USA,D25,debit,1004,7,61,1,0,0
T524,U1753,2026-03-23 08:15:37.172366,350,electronics,Germany,D22,credit,527,4,60,1,1,0
T525,U1820,2026-03-16 08:29:37.172376,39,electronics,Canada,D11,credit,177,10,6,1,1,1
T526,U1410,2026-04-01 15:23:37.172386,282,groceries,UK,D25,credit,338,13,9,1,0,0
T527,U1630,2026-03-07 00:40:37.172399,352,food,UK,D46,credit,1340,9,105,1,0,0
T528,U1434,2026-03-26 18:13:37.172409,1012,electronics,India,D44,debit,735,11,51,0,1,0
T529,U1259,2026-03-04 08:38:37.172418,2088,groceries,Germany,D47,debit,1811,13,80,1,0,0
T530,U1827,2026-03-14 07:04:37.172428,645,groceries,UK,D9,debit,1967,1,108,1,0,0
T531,U1518,2026-03-02 21:37:37.172437,1668,food,Canada,D12,credit,1241,18,73,0,0,0
T532,U1153,2026-04-02 19:35:37.172448,26,food,Canada,D50,credit,748,20,116,1,0,1
T533,U1533,2026-03-02 17:17:37.172464,1113,electronics,Germany,D31,debit,1073,20,96,0,1,0
